id;prenom;nom;region;fonction;organisme;actif;Email
4128;Nathan;Garcia;6;Developer;Soylent Corp;FALSE;nathan.garcia4128@example.com
9474;Rachel;Green;7;Support;Soylent Corp;FALSE;rachel.green9474@example.com
2289;Nathan;Martinez;2;Editor;Pied Piper;TRUE;nathan.martinez2289@example.com
1086;Henry;Jones;18;Admin;Umbrella;FALSE;henry.jones1086@example.com
9087;Mia;White;1;Developer;Globex;FALSE;mia.white9087@example.com
1199;Jack;Wilson;18;Analyst;Dunder Mifflin;TRUE;jack.wilson1199@example.com
9299;Karen;Thompson;9;Viewer;Acme Corp;TRUE;karen.thompson9299@example.com
2109;Tina;King;6;Viewer;Umbrella;TRUE;tina.king2109@example.com
3974;Yara;Harris;9;Viewer;Dunder Mifflin;TRUE;yara.harris3974@example.com
5153;Paul;Allen;8;Manager;Massive Dynamic;TRUE;paul.allen5153@example.com
4232;Henry;Johnson;5;Editor;Initech;TRUE;henry.johnson4232@example.com
2021;Nathan;Taylor;3;Analyst;Umbrella;TRUE;nathan.taylor2021@example.com
9780;Grace;Johnson;14;Editor;Initech;FALSE;grace.johnson9780@example.com
1642;Jack;King;5;Support;Dunder Mifflin;TRUE;jack.king1642@example.com
2553;Xavier;Harris;10;Editor;Pied Piper;TRUE;xavier.harris2553@example.com
5249;Henry;Anderson;2;Editor;Dunder Mifflin;TRUE;henry.anderson5249@example.com
2697;Olivia;Miller;7;Manager;Massive Dynamic;TRUE;olivia.miller2697@example.com
822;Zach;Smith;8;Editor;Globex;TRUE;zach.smith822@example.com
5597;Sam;Thomas;7;Support;Initech;TRUE;sam.thomas5597@example.com
5459;Tina;Smith;14;Support;Hooli;TRUE;tina.smith5459@example.com
5684;Quinn;Green;9;Developer;Initech;TRUE;quinn.green5684@example.com
3941;Jack;Johnson;6;Admin;Dunder Mifflin;TRUE;jack.johnson3941@example.com
5535;Zach;Green;18;Editor;Acme Corp;TRUE;zach.green5535@example.com
1513;Sam;Scott;12;Support;Massive Dynamic;TRUE;sam.scott1513@example.com
3402;Victor;Taylor;6;Viewer;Massive Dynamic;FALSE;victor.taylor3402@example.com
8166;Jack;Thomas;13;Support;Globex;FALSE;jack.thomas8166@example.com
8818;Rachel;Harris;12;Admin;Initech;TRUE;rachel.harris8818@example.com
4021;Karen;Moore;13;Developer;Acme Corp;TRUE;karen.moore4021@example.com
1271;Nathan;Taylor;1;Analyst;Vandelay Industries;FALSE;nathan.taylor1271@example.com
9744;Mia;Brown;2;Editor;Umbrella;TRUE;mia.brown9744@example.com
7667;Karen;Smith;9;Manager;Soylent Corp;FALSE;karen.smith7667@example.com
7865;Eva;Garcia;3;Support;Dunder Mifflin;TRUE;eva.garcia7865@example.com
2145;Leo;Jackson;10;Viewer;Dunder Mifflin;TRUE;leo.jackson2145@example.com
2345;Jack;Martin;1;Analyst;Globex;TRUE;jack.martin2345@example.com
2047;Karen;Williams;3;Viewer;Umbrella;TRUE;karen.williams2047@example.com
3339;Olivia;Smith;12;Developer;Vandelay Industries;TRUE;olivia.smith3339@example.com
1035;Xavier;Brown;18;Developer;Soylent Corp;TRUE;xavier.brown1035@example.com
9464;Henry;Miller;16;Support;Soylent Corp;FALSE;henry.miller9464@example.com
8187;Xavier;Brown;1;Developer;Initech;TRUE;xavier.brown8187@example.com
6306;Zach;Taylor;9;Support;Massive Dynamic;TRUE;zach.taylor6306@example.com
7674;Uma;Jackson;16;Viewer;Vandelay Industries;TRUE;uma.jackson7674@example.com
7691;Olivia;Moore;1;Support;Dunder Mifflin;TRUE;olivia.moore7691@example.com
4881;Karen;Scott;11;Manager;Dunder Mifflin;TRUE;karen.scott4881@example.com
3561;Henry;King;2;Editor;Vandelay Industries;TRUE;henry.king3561@example.com
9520;Uma;Smith;4;Developer;Acme Corp;TRUE;uma.smith9520@example.com
4822;Karen;Brown;4;Viewer;Soylent Corp;FALSE;karen.brown4822@example.com
1595;Wendy;White;6;Support;Hooli;TRUE;wendy.white1595@example.com
8585;Rachel;Young;8;Manager;Pied Piper;FALSE;rachel.young8585@example.com
5611;Leo;White;15;Editor;Acme Corp;TRUE;leo.white5611@example.com
6869;Tina;Thomas;8;Editor;Hooli;TRUE;tina.thomas6869@example.com
4753;David;Johnson;16;Analyst;Dunder Mifflin;TRUE;david.johnson4753@example.com
7550;Yara;King;14;Analyst;Dunder Mifflin;TRUE;yara.king7550@example.com
4851;Leo;Allen;17;Developer;Globex;TRUE;leo.allen4851@example.com
8923;Karen;Baker;11;Editor;Umbrella;TRUE;karen.baker8923@example.com
5388;Wendy;Thomas;1;Editor;Acme Corp;TRUE;wendy.thomas5388@example.com
8665;Irene;Harris;10;Editor;Hooli;TRUE;irene.harris8665@example.com
8499;Leo;Jackson;2;Admin;Soylent Corp;FALSE;leo.jackson8499@example.com
9936;Grace;Scott;6;Editor;Acme Corp;FALSE;grace.scott9936@example.com
5856;Yara;Anderson;11;Analyst;Initech;TRUE;yara.anderson5856@example.com
4054;Alice;Moore;8;Support;Vandelay Industries;FALSE;alice.moore4054@example.com
7943;Zach;Smith;14;Developer;Acme Corp;TRUE;zach.smith7943@example.com
884;Mia;Martin;13;Viewer;Hooli;TRUE;mia.martin884@example.com
7495;Sam;Taylor;2;Admin;Pied Piper;TRUE;sam.taylor7495@example.com
8522;Jack;Harris;3;Editor;Initech;TRUE;jack.harris8522@example.com
4612;Bob;Thompson;9;Admin;Soylent Corp;TRUE;bob.thompson4612@example.com
1091;Paul;Martin;11;Developer;Globex;TRUE;paul.martin1091@example.com
5737;Carol;Young;13;Analyst;Globex;TRUE;carol.young5737@example.com
631;Eva;Moore;13;Viewer;Dunder Mifflin;TRUE;eva.moore631@example.com
9102;Frank;Green;6;Developer;Globex;TRUE;frank.green9102@example.com
643;Leo;Jackson;7;Admin;Umbrella;FALSE;leo.jackson643@example.com
4816;Karen;Martinez;11;Admin;Soylent Corp;TRUE;karen.martinez4816@example.com
4915;Yara;Harris;16;Developer;Soylent Corp;TRUE;yara.harris4915@example.com
9767;Irene;Harris;12;Manager;Dunder Mifflin;TRUE;irene.harris9767@example.com
960;Quinn;Smith;9;Analyst;Acme Corp;FALSE;quinn.smith960@example.com
8009;Carol;Green;18;Developer;Dunder Mifflin;TRUE;carol.green8009@example.com
3901;Olivia;Jones;5;Manager;Globex;TRUE;olivia.jones3901@example.com
9223;Frank;Johnson;14;Analyst;Umbrella;TRUE;frank.johnson9223@example.com
4993;Alice;Martinez;8;Analyst;Dunder Mifflin;FALSE;alice.martinez4993@example.com
7666;Tina;Wright;2;Analyst;Hooli;TRUE;tina.wright7666@example.com
829;Jack;Martin;2;Manager;Acme Corp;FALSE;jack.martin829@example.com
8391;Irene;Harris;4;Admin;Initech;TRUE;irene.harris8391@example.com
3052;Tina;Williams;12;Manager;Massive Dynamic;TRUE;tina.williams3052@example.com
4655;Leo;Jones;10;Admin;Initech;FALSE;leo.jones4655@example.com
7898;Karen;Williams;11;Support;Globex;TRUE;karen.williams7898@example.com
9542;Alice;Jackson;2;Viewer;Pied Piper;TRUE;alice.jackson9542@example.com
2821;Eva;Smith;13;Manager;Soylent Corp;TRUE;eva.smith2821@example.com
7848;Yara;King;11;Developer;Massive Dynamic;TRUE;yara.king7848@example.com
5845;Irene;Green;6;Admin;Hooli;TRUE;irene.green5845@example.com
1748;Victor;Smith;13;Support;Globex;TRUE;victor.smith1748@example.com
8580;Tina;Baker;11;Manager;Vandelay Industries;FALSE;tina.baker8580@example.com
2492;David;Thomas;5;Developer;Vandelay Industries;TRUE;david.thomas2492@example.com
5097;Eva;Green;12;Developer;Globex;TRUE;eva.green5097@example.com
339;David;Moore;15;Editor;Pied Piper;TRUE;david.moore339@example.com
4744;Karen;Thompson;9;Developer;Acme Corp;TRUE;karen.thompson4744@example.com
7995;Carol;White;7;Analyst;Soylent Corp;TRUE;carol.white7995@example.com
4651;Henry;Green;13;Manager;Massive Dynamic;TRUE;henry.green4651@example.com
530;Karen;Jackson;18;Analyst;Hooli;FALSE;karen.jackson530@example.com
4169;Rachel;Moore;4;Admin;Pied Piper;FALSE;rachel.moore4169@example.com
1163;Jack;Brown;12;Manager;Initech;TRUE;jack.brown1163@example.com
1866;Quinn;Allen;13;Analyst;Globex;TRUE;quinn.allen1866@example.com
6998;Victor;Brown;7;Admin;Dunder Mifflin;TRUE;victor.brown6998@example.com
6307;Yara;Garcia;1;Developer;Massive Dynamic;TRUE;yara.garcia6307@example.com
9060;Paul;White;10;Manager;Globex;TRUE;paul.white9060@example.com
7244;Sam;Smith;13;Admin;Globex;TRUE;sam.smith7244@example.com
6492;Eva;King;8;Viewer;Umbrella;FALSE;eva.king6492@example.com
4617;Yara;Johnson;2;Admin;Umbrella;FALSE;yara.johnson4617@example.com
8086;Wendy;Johnson;13;Manager;Acme Corp;TRUE;wendy.johnson8086@example.com
2537;Nathan;Allen;15;Admin;Initech;TRUE;nathan.allen2537@example.com
2127;Frank;Green;3;Manager;Initech;TRUE;frank.green2127@example.com
4146;Grace;Harris;4;Developer;Dunder Mifflin;TRUE;grace.harris4146@example.com
8780;Wendy;White;13;Developer;Globex;TRUE;wendy.white8780@example.com
7408;Quinn;Smith;5;Developer;Globex;FALSE;quinn.smith7408@example.com
9099;Henry;Martinez;9;Analyst;Globex;TRUE;henry.martinez9099@example.com
3357;Quinn;Thomas;1;Analyst;Dunder Mifflin;TRUE;quinn.thomas3357@example.com
614;Leo;Wilson;5;Editor;Acme Corp;FALSE;leo.wilson614@example.com
5593;Carol;Allen;3;Manager;Vandelay Industries;TRUE;carol.allen5593@example.com
8071;Wendy;Green;13;Viewer;Pied Piper;FALSE;wendy.green8071@example.com
4869;Yara;Smith;8;Developer;Pied Piper;TRUE;yara.smith4869@example.com
6052;Xavier;Williams;8;Manager;Pied Piper;TRUE;xavier.williams6052@example.com
2392;Wendy;King;2;Analyst;Initech;TRUE;wendy.king2392@example.com
2691;David;Martin;14;Editor;Soylent Corp;TRUE;david.martin2691@example.com
3777;Zach;Johnson;9;Support;Hooli;TRUE;zach.johnson3777@example.com
7914;Jack;Martinez;14;Support;Initech;FALSE;jack.martinez7914@example.com
4765;Paul;Jackson;1;Admin;Acme Corp;TRUE;paul.jackson4765@example.com
2825;David;Martin;9;Editor;Hooli;TRUE;david.martin2825@example.com
1669;Leo;King;14;Support;Acme Corp;TRUE;leo.king1669@example.com
1658;Carol;Taylor;15;Editor;Massive Dynamic;TRUE;carol.taylor1658@example.com
6941;Olivia;Thompson;11;Editor;Massive Dynamic;TRUE;olivia.thompson6941@example.com
1695;David;Moore;12;Manager;Acme Corp;TRUE;david.moore1695@example.com
967;Quinn;Jackson;8;Viewer;Soylent Corp;TRUE;quinn.jackson967@example.com
8888;Uma;Martin;10;Manager;Massive Dynamic;FALSE;uma.martin8888@example.com
1845;Quinn;Young;3;Developer;Soylent Corp;TRUE;quinn.young1845@example.com
9137;Leo;Davis;11;Developer;Pied Piper;TRUE;leo.davis9137@example.com
1484;Carol;White;6;Developer;Acme Corp;TRUE;carol.white1484@example.com
3879;Leo;Jackson;12;Support;Dunder Mifflin;TRUE;leo.jackson3879@example.com
7566;Henry;Thomas;11;Admin;Hooli;TRUE;henry.thomas7566@example.com
116;Yara;Jones;6;Analyst;Umbrella;FALSE;yara.jones116@example.com
8849;Tina;Davis;12;Manager;Soylent Corp;FALSE;tina.davis8849@example.com
5282;David;Jones;4;Editor;Globex;TRUE;david.jones5282@example.com
5875;Nathan;Baker;15;Manager;Pied Piper;FALSE;nathan.baker5875@example.com
5955;Karen;Martin;17;Analyst;Hooli;TRUE;karen.martin5955@example.com
4629;Uma;Jones;1;Editor;Dunder Mifflin;FALSE;uma.jones4629@example.com
2480;Yara;Smith;3;Manager;Initech;TRUE;yara.smith2480@example.com
739;Uma;Martin;18;Admin;Hooli;FALSE;uma.martin739@example.com
2998;Karen;Moore;2;Editor;Massive Dynamic;FALSE;karen.moore2998@example.com
4369;Paul;Martinez;9;Manager;Acme Corp;TRUE;paul.martinez4369@example.com
6580;Wendy;Green;13;Support;Vandelay Industries;TRUE;wendy.green6580@example.com
8146;Tina;Wright;14;Support;Vandelay Industries;FALSE;tina.wright8146@example.com
6224;Bob;Miller;4;Analyst;Acme Corp;TRUE;bob.miller6224@example.com
4662;Grace;Baker;14;Editor;Massive Dynamic;FALSE;grace.baker4662@example.com
5916;Henry;Baker;2;Manager;Soylent Corp;TRUE;henry.baker5916@example.com
3589;Jack;Moore;17;Developer;Initech;TRUE;jack.moore3589@example.com
7843;Olivia;Martin;7;Analyst;Dunder Mifflin;TRUE;olivia.martin7843@example.com
87;Nathan;Young;9;Viewer;Pied Piper;TRUE;nathan.young87@example.com
5585;David;Scott;7;Editor;Globex;TRUE;david.scott5585@example.com
6399;Alice;Martin;9;Developer;Globex;TRUE;alice.martin6399@example.com
1107;Zach;Anderson;16;Developer;Acme Corp;TRUE;zach.anderson1107@example.com
8937;Tina;Baker;16;Support;Acme Corp;TRUE;tina.baker8937@example.com
5270;Zach;Green;12;Support;Dunder Mifflin;TRUE;zach.green5270@example.com
7387;Uma;Taylor;6;Viewer;Soylent Corp;TRUE;uma.taylor7387@example.com
1344;Olivia;Baker;9;Support;Umbrella;TRUE;olivia.baker1344@example.com
5708;Henry;Garcia;3;Editor;Massive Dynamic;TRUE;henry.garcia5708@example.com
7952;Karen;Jones;3;Editor;Initech;TRUE;karen.jones7952@example.com
4177;Karen;Taylor;14;Support;Soylent Corp;TRUE;karen.taylor4177@example.com
6861;Henry;Smith;13;Manager;Soylent Corp;TRUE;henry.smith6861@example.com
557;Sam;Williams;14;Admin;Soylent Corp;FALSE;sam.williams557@example.com
7510;Rachel;Brown;16;Analyst;Dunder Mifflin;TRUE;rachel.brown7510@example.com
1026;Henry;Allen;10;Analyst;Dunder Mifflin;TRUE;henry.allen1026@example.com
4479;Zach;Moore;1;Support;Umbrella;TRUE;zach.moore4479@example.com
2183;Bob;Smith;17;Editor;Umbrella;TRUE;bob.smith2183@example.com
1508;Carol;Garcia;14;Admin;Umbrella;FALSE;carol.garcia1508@example.com
8590;Nathan;Williams;3;Admin;Initech;TRUE;nathan.williams8590@example.com
7273;Carol;Young;15;Developer;Soylent Corp;TRUE;carol.young7273@example.com
5876;Henry;Martin;1;Viewer;Dunder Mifflin;TRUE;henry.martin5876@example.com
7993;Wendy;Martin;6;Developer;Dunder Mifflin;FALSE;wendy.martin7993@example.com
9859;Tina;Scott;10;Editor;Dunder Mifflin;FALSE;tina.scott9859@example.com
6600;Alice;Thomas;14;Manager;Dunder Mifflin;TRUE;alice.thomas6600@example.com
8630;Tina;Davis;9;Manager;Massive Dynamic;TRUE;tina.davis8630@example.com
5500;Karen;Wilson;15;Manager;Initech;TRUE;karen.wilson5500@example.com
3546;Zach;Garcia;15;Support;Pied Piper;TRUE;zach.garcia3546@example.com
7765;Nathan;Wright;3;Admin;Acme Corp;FALSE;nathan.wright7765@example.com
7019;Nathan;Moore;11;Editor;Massive Dynamic;TRUE;nathan.moore7019@example.com
5313;Grace;Davis;8;Editor;Dunder Mifflin;TRUE;grace.davis5313@example.com
8250;Jack;Allen;9;Admin;Acme Corp;TRUE;jack.allen8250@example.com
6651;Grace;Brown;3;Editor;Initech;TRUE;grace.brown6651@example.com
9643;Mia;Scott;5;Manager;Massive Dynamic;FALSE;mia.scott9643@example.com
2;Eva;Johnson;9;Analyst;Umbrella;TRUE;eva.johnson2@example.com
487;Jack;Brown;4;Support;Initech;FALSE;jack.brown487@example.com
6909;Jack;Green;9;Developer;Dunder Mifflin;FALSE;jack.green6909@example.com
356;Tina;Davis;15;Admin;Soylent Corp;TRUE;tina.davis356@example.com
3011;Carol;Anderson;12;Developer;Hooli;FALSE;carol.anderson3011@example.com
8310;Zach;Scott;15;Developer;Initech;TRUE;zach.scott8310@example.com
5326;Victor;Taylor;11;Editor;Initech;FALSE;victor.taylor5326@example.com
3587;Eva;Harris;8;Admin;Globex;FALSE;eva.harris3587@example.com
1735;Mia;Thomas;8;Manager;Dunder Mifflin;TRUE;mia.thomas1735@example.com
7815;Victor;King;3;Editor;Soylent Corp;FALSE;victor.king7815@example.com
894;Eva;Moore;8;Developer;Initech;TRUE;eva.moore894@example.com
6884;Eva;Allen;7;Manager;Soylent Corp;TRUE;eva.allen6884@example.com
2823;Yara;Martin;7;Manager;Globex;TRUE;yara.martin2823@example.com
4480;Paul;Baker;4;Viewer;Hooli;TRUE;paul.baker4480@example.com
8007;Mia;Garcia;5;Viewer;Dunder Mifflin;TRUE;mia.garcia8007@example.com
6797;Irene;Baker;6;Developer;Vandelay Industries;TRUE;irene.baker6797@example.com
5050;Olivia;Green;4;Viewer;Acme Corp;FALSE;olivia.green5050@example.com
1732;Wendy;Wright;18;Developer;Massive Dynamic;FALSE;wendy.wright1732@example.com
8205;Yara;Brown;15;Support;Massive Dynamic;TRUE;yara.brown8205@example.com
577;Victor;Martinez;12;Support;Umbrella;FALSE;victor.martinez577@example.com
1900;Uma;Martinez;6;Support;Massive Dynamic;FALSE;uma.martinez1900@example.com
9392;Quinn;Brown;4;Admin;Globex;TRUE;quinn.brown9392@example.com
3990;Leo;Thomas;10;Support;Dunder Mifflin;FALSE;leo.thomas3990@example.com
1208;Yara;Smith;12;Editor;Acme Corp;FALSE;yara.smith1208@example.com
4778;Tina;Taylor;18;Analyst;Massive Dynamic;TRUE;tina.taylor4778@example.com
8378;Olivia;Thomas;4;Analyst;Pied Piper;TRUE;olivia.thomas8378@example.com
8778;Yara;Thomas;14;Analyst;Dunder Mifflin;TRUE;yara.thomas8778@example.com
6129;Sam;Williams;12;Support;Dunder Mifflin;TRUE;sam.williams6129@example.com
3091;Alice;Baker;8;Manager;Umbrella;FALSE;alice.baker3091@example.com
1725;Grace;Harris;7;Developer;Vandelay Industries;TRUE;grace.harris1725@example.com
5262;Jack;Young;6;Editor;Hooli;TRUE;jack.young5262@example.com
5227;Uma;Anderson;4;Analyst;Soylent Corp;FALSE;uma.anderson5227@example.com
7816;Paul;Wright;4;Analyst;Pied Piper;TRUE;paul.wright7816@example.com
1758;Eva;Baker;11;Analyst;Pied Piper;TRUE;eva.baker1758@example.com
3251;Eva;Young;3;Admin;Pied Piper;FALSE;eva.young3251@example.com
430;David;Davis;10;Admin;Umbrella;TRUE;david.davis430@example.com
6715;Mia;Jackson;5;Admin;Vandelay Industries;TRUE;mia.jackson6715@example.com
8541;Quinn;Brown;15;Admin;Soylent Corp;TRUE;quinn.brown8541@example.com
4784;Uma;Jackson;17;Analyst;Initech;TRUE;uma.jackson4784@example.com
4118;Karen;Jackson;18;Developer;Vandelay Industries;TRUE;karen.jackson4118@example.com
8959;Mia;Allen;13;Analyst;Globex;TRUE;mia.allen8959@example.com
2847;Alice;Taylor;15;Editor;Globex;TRUE;alice.taylor2847@example.com
2083;Carol;White;5;Support;Massive Dynamic;TRUE;carol.white2083@example.com
3424;Wendy;Baker;11;Viewer;Soylent Corp;TRUE;wendy.baker3424@example.com
5209;Tina;Jones;18;Analyst;Soylent Corp;TRUE;tina.jones5209@example.com
478;Sam;Jones;18;Editor;Initech;TRUE;sam.jones478@example.com
5411;Jack;Thompson;6;Viewer;Umbrella;FALSE;jack.thompson5411@example.com
3042;Frank;Wright;16;Viewer;Hooli;TRUE;frank.wright3042@example.com
5073;David;Garcia;11;Viewer;Massive Dynamic;FALSE;david.garcia5073@example.com
9993;David;Anderson;17;Developer;Umbrella;TRUE;david.anderson9993@example.com
857;Wendy;Garcia;1;Developer;Umbrella;FALSE;wendy.garcia857@example.com
3496;Leo;Young;2;Viewer;Pied Piper;FALSE;leo.young3496@example.com
4247;David;Garcia;12;Viewer;Soylent Corp;FALSE;david.garcia4247@example.com
2613;Henry;Moore;3;Analyst;Massive Dynamic;TRUE;henry.moore2613@example.com
7078;Tina;Young;16;Analyst;Acme Corp;TRUE;tina.young7078@example.com
8484;Zach;Green;8;Manager;Globex;TRUE;zach.green8484@example.com
1722;Rachel;Jackson;1;Manager;Umbrella;TRUE;rachel.jackson1722@example.com
3468;David;Allen;2;Viewer;Dunder Mifflin;TRUE;david.allen3468@example.com
1984;Mia;Baker;16;Viewer;Initech;TRUE;mia.baker1984@example.com
9205;Alice;Jones;5;Support;Globex;FALSE;alice.jones9205@example.com
6793;Zach;Jones;10;Manager;Vandelay Industries;FALSE;zach.jones6793@example.com
3305;Uma;Green;12;Analyst;Vandelay Industries;TRUE;uma.green3305@example.com
5323;Paul;Martin;15;Editor;Hooli;TRUE;paul.martin5323@example.com
9279;Frank;Taylor;17;Admin;Globex;TRUE;frank.taylor9279@example.com
1802;Leo;Scott;12;Support;Umbrella;TRUE;leo.scott1802@example.com
9523;Irene;Baker;5;Manager;Umbrella;TRUE;irene.baker9523@example.com
6887;Xavier;Martinez;4;Analyst;Acme Corp;FALSE;xavier.martinez6887@example.com
2551;Mia;Johnson;7;Editor;Hooli;TRUE;mia.johnson2551@example.com
9823;Alice;Williams;12;Analyst;Umbrella;FALSE;alice.williams9823@example.com
3594;Sam;Johnson;16;Viewer;Massive Dynamic;FALSE;sam.johnson3594@example.com
6121;Bob;Wilson;16;Support;Dunder Mifflin;TRUE;bob.wilson6121@example.com
4059;Carol;Young;8;Editor;Pied Piper;TRUE;carol.young4059@example.com
5258;Eva;Moore;9;Manager;Massive Dynamic;TRUE;eva.moore5258@example.com
2990;Bob;Martin;17;Analyst;Acme Corp;FALSE;bob.martin2990@example.com
1147;Eva;Baker;12;Admin;Umbrella;FALSE;eva.baker1147@example.com
7479;Mia;King;1;Developer;Initech;FALSE;mia.king7479@example.com
8279;Olivia;Young;8;Editor;Massive Dynamic;TRUE;olivia.young8279@example.com
525;Bob;Martinez;3;Editor;Initech;FALSE;bob.martinez525@example.com
8190;Bob;Moore;6;Admin;Umbrella;FALSE;bob.moore8190@example.com
9476;Leo;Miller;9;Editor;Dunder Mifflin;TRUE;leo.miller9476@example.com
5900;Bob;Green;3;Analyst;Dunder Mifflin;TRUE;bob.green5900@example.com
2284;Victor;Jones;6;Developer;Hooli;FALSE;victor.jones2284@example.com
5663;Zach;Green;11;Admin;Hooli;TRUE;zach.green5663@example.com
6518;Frank;Wilson;15;Viewer;Initech;FALSE;frank.wilson6518@example.com
7155;Tina;Baker;12;Support;Umbrella;TRUE;tina.baker7155@example.com
5237;Karen;Wilson;13;Viewer;Dunder Mifflin;TRUE;karen.wilson5237@example.com
6538;Alice;Wright;7;Developer;Umbrella;TRUE;alice.wright6538@example.com
